PVWatts Hourly PV Performance Data;;;;;;;;;;;
Requested Location;Weymouth UK;;;;;;;;;;
Location;JERSEY/CHANNEL ISLANDS, UNITED KINGDOM;;;;;;;;;;
Latitude (DD);49.22;;;;;;;;;;
Longitude (DD);-2.20;;;;;;;;;;
Elevation (m);84;;;;;;;;;;
DC System Size (kW);1;;;;;;;;;;
Module Type;Standard;;;;;;;;;;
Array Type;Fixed (open rack);;;;;;;;;;
Array Tilt (deg);20;;;;;;;;;;
Array Azimuth (deg);180;;;;;;;;;;
System Losses (%);14.08;;;;;;;;;;
DC to AC Size Ratio;1.2;;;;;;;;;;
Inverter Efficiency (%);96;;;;;;;;;;
Ground Coverage Ratio;NA;;;;;;;;;;
Albedo;From weather file;;;;;;;;;;
Bifacial;No (0);;;;;;;;;;
Monthly Irradiance Loss (%);;;;;;;;;;;
1;4;1;0;0;5.1;8.2;0.21;0;5.1;0;0
1;4;2;0;0;5.2;9.3;0.21;0;5.2;0;0
1;4;3;0;0;5.4;7.7;0.21;0;5.4;0;0
1;4;4;0;0;5.8;8.2;0.21;0;5.8;0;0
1;4;5;0;0;6.5;8.2;0.21;0;6.5;0;0
1;4;6;0;0;6.2;8.7;0.21;0;6.2;0;0
1;4;7;0;0;7.2;10.8;0.21;0;7.2;0;0
1;4;8;0;11;7.3;8.7;0.21;10.214;7.39;5.127;982
1;4;9;6;56;7.4;10.3;0.21;58.722;7.931;49.287;43.577
1;4;10;34;101;7.3;9.3;0.21;128.639;8.566;113.46;105.476
1;4;11;0;71;7;7.2;0.21;67.152;7.798;57.91;51.895
1;4;12;74;126;6.6;9.3;0.21;182.469;8.399;163.73;153.965
1;4;13;42;115;7.5;7.7;0.21;149.918;9.199;132.883;124.21
1;4;14;9;79;7.9;6.7;0.21;85.054;8.96;73.114;66.56
1;4;15;0;26;7.8;6.7;0.21;24.18;8.096;18.431;13.814
1;4;16;0;2;7.5;5.7;0.21;1.903;7.523;881;0
1;4;17;0;0;7.7;5.7;0.21;0;7.7;0;0
1;4;18;0;0;7.9;6.2;0.21;0;7.9;0;0
1;4;19;0;0;7.5;5.7;0.21;0;7.5;0;0
1;4;20;0;0;7.7;6.2;0.21;0;7.7;0;0
1;4;21;0;0;7.4;5.1;0.21;0;7.4;0;0
1;4;22;0;0;7.9;4.6;0.21;0;7.9;0;0
1;4;23;0;0;7.8;4.1;0.21;0;7.8;0;0
1;5;0;0;0;8.5;6.7;0.21;0;8.5;0;0
1;5;1;0;0;8.1;5.1;0.21;0;8.1;0;0
1;5;2;0;0;8.1;6.2;0.21;0;8.1;0;0
1;5;3;0;0;8.2;5.7;0.21;0;8.2;0;0
1;5;4;0;0;7.8;5.7;0.21;0;7.8;0;0
1;5;5;0;0;7;5.7;0.21;0;7;0;0
1;5;6;0;0;6.6;7.7;0.21;0;6.6;0;0
1;5;7;0;0;6.6;8.2;0.21;0;6.6;0;0
1;5;8;0;6;7.1;6.2;0.21;5.563;7.162;2.716;0
1;5;9;0;28;7.4;6.2;0.21;26.02;7.741;21.145;16.432
1;5;10;0;54;7.5;5.7;0.21;50.324;8.201;42.74;37.262
1;5;11;0;71;7.9;5.1;0.21;67.116;8.905;57.62;51.615
1;5;12;0;74;7.8;5.1;0.21;70.065;8.85;60.268;54.169
1;5;13;60;111;8.2;5.1;0.21;154.847;10.523;136.95;128.134
1;5;14;9;80;8.1;5.1;0.21;86.065;9.387;73.927;67.344
1;5;15;0;27;8.5;4.6;0.21;25.226;8.895;19.313;14.665
1;5;16;0;2;8.5;4.1;0.21;1.903;8.528;876;0
1;5;17;0;0;8.8;5.1;0.21;0;8.8;0;0
1;5;18;0;0;9;5.7;0.21;0;9;0;0
1;5;19;0;0;7.3;4.1;0.21;0;7.3;0;0
1;5;20;0;0;7.6;4.1;0.21;0;7.6;0;0
1;5;21;0;0;7.4;4.1;0.21;0;7.4;0;0
1;5;22;0;0;7.8;4.6;0.21;0;7.8;0;0
1;5;23;0;0;7.2;4.1;0.21;0;7.2;0;0
1;6;0;0;0;6.9;3.6;0.21;0;6.9;0;0
1;6;1;0;0;5.9;3.1;0.21;0;5.9;0;0
1;6;2;0;0;6.6;4.6;0.21;0;6.6;0;0
1;6;3;0;0;6.6;5.1;0.21;0;6.6;0;0
1;6;4;0;0;6.8;5.7;0.21;0;6.8;0;0
1;6;5;0;0;6.9;7.2;0.21;0;6.9;0;0
1;6;6;0;0;7.2;7.2;0.21;0;7.2;0;0
1;6;7;0;0;7.2;8.2;0.21;0;7.2;0;0
1;6;8;0;11;7.2;10.8;0.21;10.213;7.276;5.13;984
1;6;9;7;57;7.2;10.3;0.21;60.214;7.745;50.662;44.903
1;6;10;34;102;7.3;11.3;0.21;129.643;8.397;114.473;106.453
1;6;11;0;71;6.7;10.3;0.21;67.079;7.31;57.961;51.944
1;6;12;0;75;6.6;11.3;0.21;71.072;7.201;61.575;55.43
1;6;13;0;64;6.8;10.8;0.21;60.171;7.327;51.748;45.951
1;6;14;0;42;7.1;9.3;0.21;39.066;7.484;32.762;27.638
1;6;15;0;14;7.3;9.8;0.21;12.993;7.421;9.777;5.467
1;6;16;0;1;7.5;9.3;0.21;951;7.508;0;0
1;6;17;0;0;7.8;9.8;0.21;0;7.8;0;0
1;6;18;0;0;8;7.2;0.21;0;8;0;0
1;6;19;0;0;8.2;8.7;0.21;0;8.2;0;0
1;6;20;0;0;8.2;6.7;0.21;0;8.2;0;0
1;6;21;0;0;8.1;7.7;0.21;0;8.1;0;0
1;6;22;0;0;8.8;7.2;0.21;0;8.8;0;0
1;6;23;0;0;10;6.7;0.21;0;10;0;0
1;7;0;0;0;10.5;8.7;0.21;0;10.5;0;0
1;7;1;0;0;10.3;9.3;0.21;0;10.3;0;0
1;7;2;0;0;9.6;7.7;0.21;0;9.6;0;0
1;7;3;0;0;10.1;8.2;0.21;0;10.1;0;0
1;7;4;0;0;9.9;6.7;0.21;0;9.9;0;0
1;7;5;0;0;9.6;7.7;0.21;0;9.6;0;0
1;7;6;0;0;9.3;8.2;0.21;0;9.3;0;0
1;7;7;0;0;9.3;8.2;0.21;0;9.3;0;0
1;7;8;0;11;9.6;8.7;0.21;10.213;9.69;5.069;926
1;7;9;7;58;9.8;9.3;0.21;61.356;10.4;51.123;45.348
1;7;10;34;103;10;8.7;0.21;130.785;11.354;114.209;106.198
1;7;11;290;129;10.9;8.2;0.21;334.168;14.527;300.007;285.413
1;7;12;505;90;11.2;8.2;0.21;437.158;15.951;394.31;376.375
1;7;13;346;98;11;6.7;0.21;329.956;15.141;296.038;281.585
1;7;14;23;80;11.1;5.1;0.21;97.537;12.559;83.309;76.394
1;7;15;0;29;10.3;5.7;0.21;27.3;10.674;21.031;16.322
1;7;16;0;2;9.8;6.2;0.21;1.903;9.821;0.87;0
1;7;17;0;0;10.1;6.2;0.21;0;10.1;0;0
1;7;18;0;0;9.6;6.2;0.21;0;9.6;0;0
1;7;19;0;0;8.7;6.2;0.21;0;8.7;0;0
