PVWatts Hourly PV Performance Data;;;;;;;;;;;
Requested Location;shetland islands lerwick;;;;;;;;;;
Location;ABERDEEN/DYCE, UNITED KINGDOM;;;;;;;;;;
Latitude (DD);57.20;;;;;;;;;;
Longitude (DD);-2.22;;;;;;;;;;
Elevation (m);65;;;;;;;;;;
DC System Size (kW);1;;;;;;;;;;
Module Type;Standard;;;;;;;;;;
Array Type;Fixed (open rack);;;;;;;;;;
Array Tilt (deg);20;;;;;;;;;;
Array Azimuth (deg);180;;;;;;;;;;
System Losses (%);14.08;;;;;;;;;;
DC to AC Size Ratio;1.2;;;;;;;;;;
Inverter Efficiency (%);96;;;;;;;;;;
Ground Coverage Ratio;NA;;;;;;;;;;
Albedo;From weather file;;;;;;;;;;
Bifacial;No (0);;;;;;;;;;
Monthly Irradiance Loss (%);;;;;;;;;;;
1;9;13;0;31;5.3;7.7;0.35;28.931;5.625;23.769;18.963
1;9;14;0;16;5.6;9.8;0.35;14.913;5.738;11.258;6.896
1;9;15;0;3;5.9;6.2;0.35;2.854;5.932;1.35;0
1;9;16;0;0;6;8.2;0.35;0;6;0;0
1;9;17;0;0;6.1;9.3;0.35;0;6.1;0;0
1;9;18;0;0;6.2;8.2;0.35;0;6.2;0;0
1;9;19;0;0;6.2;9.8;0.35;0;6.2;0;0
1;9;20;0;0;6.5;11.3;0.35;0;6.5;0;0
1;9;21;0;0;6.6;11.3;0.35;0;6.6;0;0
1;9;22;0;0;6.4;13.9;0.35;0;6.4;0;0
1;9;23;0;0;6;12.3;0.35;0;6;0;0
1;10;0;0;0;5.9;11.8;0.35;0;5.9;0;0
1;10;1;0;0;5.9;10.8;0.35;0;5.9;0;0
1;10;2;0;0;6.1;12.3;0.35;0;6.1;0;0
1;10;3;0;0;6.3;10.3;0.35;0;6.3;0;0
1;10;4;0;0;6.6;10.3;0.35;0;6.6;0;0
1;10;5;0;0;6.6;11.8;0.35;0;6.6;0;0
1;10;6;0;0;6.7;7.2;0.35;0;6.7;0;0
1;10;7;0;0;6.7;7.2;0.35;0;6.7;0;0
1;10;8;0;0;6.6;6.2;0.35;0;0;0;0
1;10;9;0;9;6.7;7.2;0.35;8.382;6.784;4.145;35
1;10;10;0;24;6.7;6.2;0.35;22.386;6.992;17.844;13.248
1;10;11;0;36;6.7;7.7;0.35;33.608;7.079;27.792;22.844
1;10;12;0;39;6.5;5.7;0.35;36.416;7.006;30.308;25.271
1;10;13;0;32;6.5;6.2;0.35;29.866;6.891;24.464;19.634
1;10;14;0;16;6.4;5.7;0.35;14.912;6.604;11.289;6.926
1;10;15;0;3;6.3;4.6;0.35;2.854;6.339;1.347;0
1;10;16;0;0;6.5;5.1;0.35;0;6.5;0;0
1;10;17;0;0;6.3;3.1;0.35;0;6.3;0;0
1;10;18;0;0;6.2;4.1;0.35;0;6.2;0;0
1;10;19;0;0;5.9;4.1;0.35;0;5.9;0;0
1;10;20;0;0;5.9;3.1;0.35;0;5.9;0;0
1;10;21;0;0;5.9;4.6;0.35;0;5.9;0;0
1;10;22;0;0;5.9;4.6;0.35;0;5.9;0;0
1;10;23;0;0;5.9;4.6;0.35;0;5.9;0;0
1;11;0;0;0;5.8;5.7;0.35;0;5.8;0;0
1;11;1;0;0;5.7;5.7;0.35;0;5.7;0;0
1;11;2;0;0;5.4;7.2;0.35;0;5.4;0;0
1;11;3;0;0;5.5;6.2;0.35;0;5.5;0;0
1;11;4;0;0;5.4;5.7;0.35;0;5.4;0;0
1;11;5;0;0;5.2;4.1;0.35;0;5.2;0;0
1;11;6;0;0;5.9;6.7;0.35;0;5.9;0;0
1;11;7;0;0;5.9;6.7;0.35;0;5.9;0;0
1;11;8;0;0;6;7.2;0.35;0;0;0;0
1;11;9;0;9;6.2;6.7;0.35;8.382;6.288;4.155;44
1;11;10;0;25;6.4;8.2;0.35;23.321;6.65;18.678;14.052
1;11;11;21;66;6.2;7.7;0.35;83.101;7.137;71.508;65.011
1;11;12;0;40;6.2;7.7;0.35;37.352;6.621;31.193;26.124
1;11;13;0;33;6.4;6.7;0.35;30.802;6.783;25.304;20.443
1;11;14;0;17;6.4;7.7;0.35;15.846;6.576;12.102;7.71
1;11;15;0;3;6.1;7.7;0.35;2.854;6.127;1.349;0
1;11;16;0;0;6;7.7;0.35;0;6;0;0
1;11;17;0;0;6.4;7.7;0.35;0;6.4;0;0
1;11;18;0;0;5.9;6.7;0.35;0;5.9;0;0
1;11;19;0;0;4.6;6.2;0.35;0;4.6;0;0
1;11;20;0;0;5.5;8.2;0.35;0;5.5;0;0
1;11;21;0;0;5;3.1;0.35;0;5;0;0
1;11;22;0;0;4.3;5.1;0.35;0;4.3;0;0
1;11;23;0;0;3;2.6;0.35;0;3;0;0
1;12;0;0;0;2.1;1.5;0.35;0;2.1;0;0
1;12;1;0;0;1.7;1;0.35;0;1.7;0;0
1;12;2;0;0;2.1;2.6;0.35;0;2.1;0;0
1;12;3;0;0;2.7;6.7;0.35;0;2.7;0;0
1;12;4;0;0;2.4;3.1;0.35;0;2.4;0;0
1;12;5;0;0;1.6;2.6;0.35;0;1.6;0;0
1;12;6;0;0;2.2;4.6;0.35;0;2.2;0;0
1;12;7;0;0;4.5;5.7;0.35;0;4.5;0;0
1;12;8;0;0;5;8.2;0.35;0;0;0;0
1;12;9;0;9;4.2;10.8;0.35;8.381;4.262;4.196;84
1;12;10;0;26;4;9.8;0.35;24.256;4.227;19.694;15.033
1;12;11;128;71;6.7;16.4;0.35;146.56;7.612;129.485;120.933
1;12;12;19;73;6.2;14.4;0.35;91.223;6.832;79.142;72.374
1;12;13;11;61;5.6;16.4;0.35;68.427;6.024;58.392;52.359
1;12;14;70;41;6;14.9;0.35;80.327;6.533;65.601;59.313
1;12;15;0;12;5.4;7.7;0.35;11.416;5.509;5.781;1.613
1;12;16;0;0;5.1;9.8;0.35;0;5.1;0;0
1;12;17;0;0;4.6;7.2;0.35;0;4.6;0;0
1;12;18;0;0;4.3;6.2;0.35;0;4.3;0;0
1;12;19;0;0;4.1;2.6;0.35;0;4.1;0;0
1;12;20;0;0;4;2.6;0.35;0;4;0;0
1;12;21;0;0;4.2;1.5;0.35;0;4.2;0;0
1;12;22;0;0;3.5;5.1;0.35;0;3.5;0;0
1;12;23;0;0;3.2;4.6;0.35;0;3.2;0;0
1;13;0;0;0;3.8;5.7;0.35;0;3.8;0;0
1;13;1;0;0;3.8;1.5;0.35;0;3.8;0;0
1;13;2;0;0;3.5;3.1;0.35;0;3.5;0;0
1;13;3;0;0;3.2;2.6;0.35;0;3.2;0;0
1;13;4;0;0;3.8;4.1;0.35;0;3.8;0;0
1;13;5;0;0;3.1;2.6;0.35;0;3.1;0;0
1;13;6;0;0;3.5;6.7;0.35;0;3.5;0;0
1;13;7;0;0;3.3;4.6;0.35;0;3.3;0;0
1;13;8;0;1;2.8;3.6;0.35;951;2.815;0;0
1;13;9;54;25;4.5;3.6;0.35;41.077;5.146;22.42;17.662
1;13;10;164;43;5.3;7.2;0.35;117.687;6.687;100.988;93.446
1;13;11;258;65;6.7;7.2;0.35;216.291;9.27;193.158;182.35
1;13;12;207;70;6.7;7.7;0.35;196.414;8.926;175.693;165.504
1;13;13;73;67;6.7;8.2;0.35;118.377;7.976;102.883;95.274
1;13;14;0;35;7;7.7;0.35;34.556;7.385;27.476;22.539
1;13;15;0;8;6.7;7.7;0.35;7.61;6.773;3.759;0
1;13;16;0;0;6.5;6.7;0.35;0;6.5;0;0
1;13;17;0;0;6.2;7.2;0.35;0;6.2;0;0
1;13;18;0;0;5.9;7.7;0.35;0;5.9;0;0
1;13;19;0;0;5.5;3.6;0.35;0;5.5;0;0
1;13;20;0;0;5;4.1;0.35;0;5;0;0
1;13;21;0;0;4.8;6.7;0.35;0;4.8;0;0
1;13;22;0;0;5;8.2;0.35;0;5;0;0
1;13;23;0;0;5;9.3;0.35;0;5;0;0
1;14;0;0;0;5.3;9.3;0.35;0;5.3;0;0
1;14;1;0;0;4.7;7.7;0.35;0;4.7;0;0
1;14;2;0;0;3.8;6.2;0.35;0;3.8;0;0
1;14;3;0;0;3.4;5.7;0.35;0;3.4;0;0
1;14;4;0;0;3;4.6;0.35;0;3;0;0
1;14;5;0;0;2.6;3.1;0.35;0;2.6;0;0
1;14;6;0;0;3.4;4.1;0.35;0;3.4;0;0
1;14;7;0;0;4;4.6;0.35;0;4;0;0
1;14;8;0;1;3.4;5.1;0.35;951;3.412;0;0
1;14;9;0;19;3.8;4.1;0.35;17.733;4.068;10.151;5.828
1;14;10;13;49;5;6.2;0.35;58.483;5.764;49.075;43.373
1;14;11;11;73;5.2;5.7;0.35;81.794;6.337;70.633;64.166
1;14;12;25;75;5.8;6.7;0.35;96.403;7.002;83.935;76.997
1;14;13;265;65;6.4;7.2;0.35;224.765;9.066;199.927;188.879
1;14;14;186;43;5.9;6.2;0.35;143.865;7.766;120.316;112.089
1;14;15;0;15;5;5.7;0.35;14.269;5.168;7.312;3.089
1;14;16;0;0;4.5;1.5;0.35;0;4.5;0;0
1;14;17;0;0;4.6;3.6;0.35;0;4.6;0;0
1;14;18;0;0;4.2;3.6;0.35;0;4.2;0;0
1;14;19;0;0;4.2;4.6;0.35;0;4.2;0;0
1;14;20;0;0;4;5.7;0.35;0;4;0;0
1;14;21;0;0;3.7;5.1;0.35;0;3.7;0;0
1;14;22;0;0;3.4;4.6;0.35;0;3.4;0;0
1;14;23;0;0;2.7;3.6;0.35;0;2.7;0;0
1;15;0;0;0;3.1;5.1;0.35;0;3.1;0;0
1;15;1;0;0;2.7;5.7;0.35;0;2.7;0;0
